source_id	source_qualified_name	edge_type	target_id	target_qualified_name	properties
629	D-twse.twstock.market_data.fetcher._parse_twse_mi_index	USAGE	932	D-twse.scripts.get_fields.r2	{"callee":"r2"}
629	D-twse.twstock.market_data.fetcher._parse_twse_mi_index	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
629	D-twse.twstock.market_data.fetcher._parse_twse_mi_index	USAGE	1049	D-twse.twstock.utils.get_http_session	{"callee":"get_http_session"}
629	D-twse.twstock.market_data.fetcher._parse_twse_mi_index	USAGE	1050	D-twse.twstock.utils.safe_http_get	{"callee":"safe_http_get"}
631	D-twse.twstock.market_data.fetcher.fetch_market_indices	USAGE	2769	D-twse..github.workflows.ci.name	{"callee":"name"}
631	D-twse.twstock.market_data.fetcher.fetch_market_indices	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
631	D-twse.twstock.market_data.fetcher.fetch_market_indices	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
631	D-twse.twstock.market_data.fetcher.fetch_market_indices	USAGE	1050	D-twse.twstock.utils.safe_http_get	{"callee":"safe_http_get"}
628	D-twse.twstock.market_data.fetcher.get_realtime_mis_data	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
628	D-twse.twstock.market_data.fetcher.get_realtime_mis_data	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
628	D-twse.twstock.market_data.fetcher.get_realtime_mis_data	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
628	D-twse.twstock.market_data.fetcher.get_realtime_mis_data	USAGE	1045	D-twse.twstock.utils.get_ssl_verify	{"callee":"get_ssl_verify"}
628	D-twse.twstock.market_data.fetcher.get_realtime_mis_data	USAGE	1050	D-twse.twstock.utils.safe_http_get	{"callee":"safe_http_get"}
627	D-twse.twstock.market_data.fetcher.get_yahoo_market_volumes	USAGE	335	D-twse.api-response-example.response	{"callee":"response"}
627	D-twse.twstock.market_data.fetcher.get_yahoo_market_volumes	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
627	D-twse.twstock.market_data.fetcher.get_yahoo_market_volumes	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
627	D-twse.twstock.market_data.fetcher.get_yahoo_market_volumes	USAGE	1050	D-twse.twstock.utils.safe_http_get	{"callee":"safe_http_get"}
1536	D-twse.twstock.official.__init__	USAGE	424	D-twse.twstock.dependency_graph.twstock.official.dividend_crawler	{"callee":"dividend_crawler"}
1536	D-twse.twstock.official.__init__	USAGE	423	D-twse.twstock.dependency_graph.twstock.official.dividend_daily	{"callee":"dividend_daily"}
1536	D-twse.twstock.official.__init__	USAGE	420	D-twse.twstock.dependency_graph.twstock.official.suspended	{"callee":"suspended"}
1536	D-twse.twstock.official.__init__	USAGE	419	D-twse.twstock.dependency_graph.twstock.official.tdcc	{"callee":"tdcc"}
1536	D-twse.twstock.official.__init__	USAGE	418	D-twse.twstock.dependency_graph.twstock.official.trading_calendar	{"callee":"trading_calendar"}
1536	D-twse.twstock.official.__init__	USAGE	417	D-twse.twstock.dependency_graph.twstock.official.updater	{"callee":"updater"}
1536	D-twse.twstock.official.__init__	USAGE	1538	D-twse.twstock.official.__all__	{"callee":"__all__"}
1536	D-twse.twstock.official.__init__	USAGE	854	D-twse.twstock.official.dividend_crawler._PARENT	{"callee":"_PARENT"}
1536	D-twse.twstock.official.__init__	USAGE	852	D-twse.twstock.official.dividend_crawler.fetch_dividend_events	{"callee":"fetch_dividend_events"}
1536	D-twse.twstock.official.__init__	USAGE	853	D-twse.twstock.official.dividend_crawler.upsert_dividend_events	{"callee":"upsert_dividend_events"}
1536	D-twse.twstock.official.__init__	USAGE	2261	D-twse.twstock.official.dividend_daily.run_dividend_daily	{"callee":"run_dividend_daily"}
1536	D-twse.twstock.official.__init__	USAGE	1545	D-twse.twstock.official.suspended.get_today_suspended	{"callee":"get_today_suspended"}
1536	D-twse.twstock.official.__init__	USAGE	2174	D-twse.twstock.official.tdcc.fetch_tdcc_historical	{"callee":"fetch_tdcc_historical"}
1536	D-twse.twstock.official.__init__	USAGE	2232	D-twse.twstock.official.trading_calendar.date_exists_in_history	{"callee":"date_exists_in_history"}
1536	D-twse.twstock.official.__init__	USAGE	2230	D-twse.twstock.official.trading_calendar.get_last_trading_day	{"callee":"get_last_trading_day"}
1536	D-twse.twstock.official.__init__	USAGE	2231	D-twse.twstock.official.trading_calendar.get_nth_trading_day_back	{"callee":"get_nth_trading_day_back"}
1536	D-twse.twstock.official.__init__	USAGE	2228	D-twse.twstock.official.trading_calendar.init_trading_calendar	{"callee":"init_trading_calendar"}
1536	D-twse.twstock.official.__init__	USAGE	2229	D-twse.twstock.official.trading_calendar.is_trading_day	{"callee":"is_trading_day"}
1536	D-twse.twstock.official.__init__	USAGE	2820	D-twse.twstock.official.updater.update_official_daily	{"callee":"update_official_daily"}
1536	D-twse.twstock.official.__init__	USAGE	2823	D-twse.twstock.official.updater.update_tdcc_historical	{"callee":"update_tdcc_historical"}
1536	D-twse.twstock.official.__init__	USAGE	2822	D-twse.twstock.official.updater.update_tdcc_weekly	{"callee":"update_tdcc_weekly"}
845	D-twse.twstock.official.dividend_crawler	USAGE	426	D-twse.twstock.dependency_graph.twstock.market_data.fetcher	{"callee":"fetcher"}
845	D-twse.twstock.official.dividend_crawler	USAGE	413	D-twse.twstock.dependency_graph.twstock.retry	{"callee":"retry"}
845	D-twse.twstock.official.dividend_crawler	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
845	D-twse.twstock.official.dividend_crawler	USAGE	1554	D-twse.twstock.fetcher.DataFetcher	{"callee":"DataFetcher"}
845	D-twse.twstock.official.dividend_crawler	USAGE	854	D-twse.twstock.official.dividend_crawler._PARENT	{"callee":"_PARENT"}
845	D-twse.twstock.official.dividend_crawler	USAGE	1496	D-twse.twstock.retry.retry_get	{"callee":"retry_get"}
845	D-twse.twstock.official.dividend_crawler	USAGE	1045	D-twse.twstock.utils.get_ssl_verify	{"callee":"get_ssl_verify"}
845	D-twse.twstock.official.dividend_crawler	USAGE	1046	D-twse.twstock.utils.safe_float	{"callee":"safe_float"}
852	D-twse.twstock.official.dividend_crawler.fetch_dividend_events	USAGE	302	D-twse.api-response-example.stock_id	{"callee":"stock_id"}
852	D-twse.twstock.official.dividend_crawler.fetch_dividend_events	USAGE	426	D-twse.twstock.dependency_graph.twstock.market_data.fetcher	{"callee":"fetcher"}
852	D-twse.twstock.official.dividend_crawler.fetch_dividend_events	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
849	D-twse.twstock.official.dividend_crawler.fetch_finmind_dividend_data	USAGE	426	D-twse.twstock.dependency_graph.twstock.market_data.fetcher	{"callee":"fetcher"}
851	D-twse.twstock.official.dividend_crawler.fetch_tpex_dividend_events	USAGE	300	D-twse.api-response-example.cash_dividend	{"callee":"cash_dividend"}
851	D-twse.twstock.official.dividend_crawler.fetch_tpex_dividend_events	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
851	D-twse.twstock.official.dividend_crawler.fetch_tpex_dividend_events	USAGE	299	D-twse.api-response-example.stock_dividend	{"callee":"stock_dividend"}
851	D-twse.twstock.official.dividend_crawler.fetch_tpex_dividend_events	USAGE	302	D-twse.api-response-example.stock_id	{"callee":"stock_id"}
851	D-twse.twstock.official.dividend_crawler.fetch_tpex_dividend_events	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
850	D-twse.twstock.official.dividend_crawler.fetch_twse_dividend_events	USAGE	300	D-twse.api-response-example.cash_dividend	{"callee":"cash_dividend"}
850	D-twse.twstock.official.dividend_crawler.fetch_twse_dividend_events	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
850	D-twse.twstock.official.dividend_crawler.fetch_twse_dividend_events	USAGE	299	D-twse.api-response-example.stock_dividend	{"callee":"stock_dividend"}
850	D-twse.twstock.official.dividend_crawler.fetch_twse_dividend_events	USAGE	302	D-twse.api-response-example.stock_id	{"callee":"stock_id"}
850	D-twse.twstock.official.dividend_crawler.fetch_twse_dividend_events	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
853	D-twse.twstock.official.dividend_crawler.upsert_dividend_events	USAGE	414	D-twse.twstock.dependency_graph.twstock.processor	{"callee":"processor"}
853	D-twse.twstock.official.dividend_crawler.upsert_dividend_events	USAGE	2628	D-twse.twstock.processor.DataProcessor	{"callee":"DataProcessor"}
853	D-twse.twstock.official.dividend_crawler.upsert_dividend_events	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2258	D-twse.twstock.official.dividend_daily	USAGE	294	D-twse.api-response-example.date	{"callee":"date"}
2258	D-twse.twstock.official.dividend_daily	USAGE	440	D-twse.twstock.dependency_graph.twstock.commands.official	{"callee":"official"}
2258	D-twse.twstock.official.dividend_daily	USAGE	424	D-twse.twstock.dependency_graph.twstock.official.dividend_crawler	{"callee":"dividend_crawler"}
2258	D-twse.twstock.official.dividend_daily	USAGE	852	D-twse.twstock.official.dividend_crawler.fetch_dividend_events	{"callee":"fetch_dividend_events"}
2258	D-twse.twstock.official.dividend_daily	USAGE	853	D-twse.twstock.official.dividend_crawler.upsert_dividend_events	{"callee":"upsert_dividend_events"}
2258	D-twse.twstock.official.dividend_daily	USAGE	2262	D-twse.twstock.official.dividend_daily._twstock_dir	{"callee":"_twstock_dir"}
2258	D-twse.twstock.official.dividend_daily	USAGE	2263	D-twse.twstock.official.dividend_daily.logger	{"callee":"logger"}
2572	D-twse.twstock.official.institutional	USAGE	413	D-twse.twstock.dependency_graph.twstock.retry	{"callee":"retry"}
2572	D-twse.twstock.official.institutional	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
2572	D-twse.twstock.official.institutional	USAGE	2577	D-twse.twstock.official.institutional.SESSION	{"callee":"SESSION"}
2572	D-twse.twstock.official.institutional	USAGE	1496	D-twse.twstock.retry.retry_get	{"callee":"retry_get"}
2572	D-twse.twstock.official.institutional	USAGE	1047	D-twse.twstock.utils.safe_int	{"callee":"safe_int"}
2575	D-twse.twstock.official.institutional.fetch_tpex_institutional	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
2575	D-twse.twstock.official.institutional.fetch_tpex_institutional	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
2574	D-twse.twstock.official.institutional.fetch_twse_institutional	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
2574	D-twse.twstock.official.institutional.fetch_twse_institutional	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
2574	D-twse.twstock.official.institutional.fetch_twse_institutional	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2041	D-twse.twstock.official.quotes	USAGE	413	D-twse.twstock.dependency_graph.twstock.retry	{"callee":"retry"}
2041	D-twse.twstock.official.quotes	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
2041	D-twse.twstock.official.quotes	USAGE	2047	D-twse.twstock.official.quotes.SESSION	{"callee":"SESSION"}
2041	D-twse.twstock.official.quotes	USAGE	1496	D-twse.twstock.retry.retry_get	{"callee":"retry_get"}
2041	D-twse.twstock.official.quotes	USAGE	1045	D-twse.twstock.utils.get_ssl_verify	{"callee":"get_ssl_verify"}
2041	D-twse.twstock.official.quotes	USAGE	1046	D-twse.twstock.utils.safe_float	{"callee":"safe_float"}
2041	D-twse.twstock.official.quotes	USAGE	1047	D-twse.twstock.utils.safe_int	{"callee":"safe_int"}
2044	D-twse.twstock.official.quotes.fetch_tpex_quotes	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
2044	D-twse.twstock.official.quotes.fetch_tpex_quotes	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
2044	D-twse.twstock.official.quotes.fetch_tpex_quotes	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2043	D-twse.twstock.official.quotes.fetch_twse_quotes	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
2043	D-twse.twstock.official.quotes.fetch_twse_quotes	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
2043	D-twse.twstock.official.quotes.fetch_twse_quotes	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2046	D-twse.twstock.official.quotes.update_stock_meta_from_df	USAGE	414	D-twse.twstock.dependency_graph.twstock.processor	{"callee":"processor"}
2046	D-twse.twstock.official.quotes.update_stock_meta_from_df	USAGE	2628	D-twse.twstock.processor.DataProcessor	{"callee":"DataProcessor"}
2046	D-twse.twstock.official.quotes.update_stock_meta_from_df	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2171	D-twse.twstock.official.tdcc	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
2171	D-twse.twstock.official.tdcc	USAGE	1045	D-twse.twstock.utils.get_ssl_verify	{"callee":"get_ssl_verify"}
2171	D-twse.twstock.official.tdcc	USAGE	1046	D-twse.twstock.utils.safe_float	{"callee":"safe_float"}
2171	D-twse.twstock.official.tdcc	USAGE	1047	D-twse.twstock.utils.safe_int	{"callee":"safe_int"}
2172	D-twse.twstock.official.tdcc.fetch_single_stock_tdcc_from_portal	USAGE	302	D-twse.api-response-example.stock_id	{"callee":"stock_id"}
2174	D-twse.twstock.official.tdcc.fetch_tdcc_historical	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
2173	D-twse.twstock.official.tdcc.update_stocks_tdcc_from_portal	USAGE	414	D-twse.twstock.dependency_graph.twstock.processor	{"callee":"processor"}
2173	D-twse.twstock.official.tdcc.update_stocks_tdcc_from_portal	USAGE	2628	D-twse.twstock.processor.DataProcessor	{"callee":"DataProcessor"}
2225	D-twse.twstock.official.trading_calendar	USAGE	1878	D-twse.twstock.db.DB_PATH	{"callee":"DB_PATH"}
2225	D-twse.twstock.official.trading_calendar	USAGE	436	D-twse.twstock.dependency_graph.twstock.db	{"callee":"db"}
2225	D-twse.twstock.official.trading_calendar	USAGE	413	D-twse.twstock.dependency_graph.twstock.retry	{"callee":"retry"}
2225	D-twse.twstock.official.trading_calendar	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
2225	D-twse.twstock.official.trading_calendar	USAGE	2233	D-twse.twstock.official.trading_calendar._PARENT	{"callee":"_PARENT"}
2225	D-twse.twstock.official.trading_calendar	USAGE	1496	D-twse.twstock.retry.retry_get	{"callee":"retry_get"}
2225	D-twse.twstock.official.trading_calendar	USAGE	1045	D-twse.twstock.utils.get_ssl_verify	{"callee":"get_ssl_verify"}
2232	D-twse.twstock.official.trading_calendar.date_exists_in_history	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2232	D-twse.twstock.official.trading_calendar.date_exists_in_history	USAGE	1668	D-twse.scripts.final_audit.cur	{"callee":"cur"}
2230	D-twse.twstock.official.trading_calendar.get_last_trading_day	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2230	D-twse.twstock.official.trading_calendar.get_last_trading_day	USAGE	1668	D-twse.scripts.final_audit.cur	{"callee":"cur"}
2228	D-twse.twstock.official.trading_calendar.init_trading_calendar	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
2228	D-twse.twstock.official.trading_calendar.init_trading_calendar	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
2228	D-twse.twstock.official.trading_calendar.init_trading_calendar	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2229	D-twse.twstock.official.trading_calendar.is_trading_day	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2229	D-twse.twstock.official.trading_calendar.is_trading_day	USAGE	1668	D-twse.scripts.final_audit.cur	{"callee":"cur"}
2817	D-twse.twstock.official.updater	USAGE	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection"}
2817	D-twse.twstock.official.updater	USAGE	436	D-twse.twstock.dependency_graph.twstock.db	{"callee":"db"}
2817	D-twse.twstock.official.updater	USAGE	424	D-twse.twstock.dependency_graph.twstock.official.dividend_crawler	{"callee":"dividend_crawler"}
2817	D-twse.twstock.official.updater	USAGE	422	D-twse.twstock.dependency_graph.twstock.official.institutional	{"callee":"institutional"}
2817	D-twse.twstock.official.updater	USAGE	421	D-twse.twstock.dependency_graph.twstock.official.quotes	{"callee":"quotes"}
2817	D-twse.twstock.official.updater	USAGE	419	D-twse.twstock.dependency_graph.twstock.official.tdcc	{"callee":"tdcc"}
2817	D-twse.twstock.official.updater	USAGE	418	D-twse.twstock.dependency_graph.twstock.official.trading_calendar	{"callee":"trading_calendar"}
2817	D-twse.twstock.official.updater	USAGE	414	D-twse.twstock.dependency_graph.twstock.processor	{"callee":"processor"}
2817	D-twse.twstock.official.updater	USAGE	852	D-twse.twstock.official.dividend_crawler.fetch_dividend_events	{"callee":"fetch_dividend_events"}
2817	D-twse.twstock.official.updater	USAGE	853	D-twse.twstock.official.dividend_crawler.upsert_dividend_events	{"callee":"upsert_dividend_events"}
2817	D-twse.twstock.official.updater	USAGE	2628	D-twse.twstock.processor.DataProcessor	{"callee":"DataProcessor"}
2821	D-twse.twstock.official.updater._auto_update_tdcc	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2821	D-twse.twstock.official.updater._auto_update_tdcc	USAGE	1668	D-twse.scripts.final_audit.cur	{"callee":"cur"}
2820	D-twse.twstock.official.updater.update_official_daily	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2820	D-twse.twstock.official.updater.update_official_daily	USAGE	1668	D-twse.scripts.final_audit.cur	{"callee":"cur"}
2818	D-twse.twstock.official.updater.upsert_dataframe	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
744	D-twse.twstock.official.utils	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
744	D-twse.twstock.official.utils	USAGE	1046	D-twse.twstock.utils.safe_float	{"callee":"safe_float"}
744	D-twse.twstock.official.utils	USAGE	1047	D-twse.twstock.utils.safe_int	{"callee":"safe_int"}
1498	D-twse.twstock.output_writer	USAGE	398	D-twse.twstock.dependency_graph.twstock.terminal	{"callee":"terminal"}
1498	D-twse.twstock.output_writer	USAGE	923	D-twse.twstock.terminal.console	{"callee":"console"}
1503	D-twse.twstock.output_writer.ConsoleWriter.__init__	USAGE	923	D-twse.twstock.terminal.console	{"callee":"console"}
1504	D-twse.twstock.output_writer.ConsoleWriter.write_result	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
1504	D-twse.twstock.output_writer.ConsoleWriter.write_result	USAGE	302	D-twse.api-response-example.stock_id	{"callee":"stock_id"}
1504	D-twse.twstock.output_writer.ConsoleWriter.write_result	USAGE	1098	D-twse.scripts.check_supabase.key	{"callee":"key"}
1504	D-twse.twstock.output_writer.ConsoleWriter.write_result	USAGE	439	D-twse.twstock.dependency_graph.twstock.commands.strategy	{"callee":"strategy"}
1508	D-twse.twstock.output_writer.JsonWriter.write_result	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
1499	D-twse.twstock.output_writer.OutputWriter	USAGE	2978	<decorator:runtime_checkable>	{}
1500	D-twse.twstock.output_writer.OutputWriter.write_result	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
2627	D-twse.twstock.processor	USAGE	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection"}
2627	D-twse.twstock.processor	USAGE	436	D-twse.twstock.dependency_graph.twstock.db	{"callee":"db"}
2627	D-twse.twstock.processor	USAGE	2639	D-twse.twstock.processor.logger	{"callee":"logger"}
2629	D-twse.twstock.processor.DataProcessor._batch_upsert	USAGE	2976	<decorator:staticmethod>	{}
2629	D-twse.twstock.processor.DataProcessor._batch_upsert	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2632	D-twse.twstock.processor.DataProcessor._upsert_shareholding_unified	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2632	D-twse.twstock.processor.DataProcessor._upsert_shareholding_unified	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2636	D-twse.twstock.processor.DataProcessor.upsert_dividend_events	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2636	D-twse.twstock.processor.DataProcessor.upsert_dividend_events	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2630	D-twse.twstock.processor.DataProcessor.upsert_history	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2630	D-twse.twstock.processor.DataProcessor.upsert_history	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2631	D-twse.twstock.processor.DataProcessor.upsert_institutional	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2631	D-twse.twstock.processor.DataProcessor.upsert_institutional	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2638	D-twse.twstock.processor.DataProcessor.upsert_meta	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2638	D-twse.twstock.processor.DataProcessor.upsert_meta	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2637	D-twse.twstock.processor.DataProcessor.upsert_per_data	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
2637	D-twse.twstock.processor.DataProcessor.upsert_per_data	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2634	D-twse.twstock.processor.DataProcessor.upsert_shareholding	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2635	D-twse.twstock.processor.DataProcessor.upsert_shareholding_unified	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
2633	D-twse.twstock.processor.DataProcessor.upsert_tdcc	USAGE	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{"callee":"columns"}
1495	D-twse.twstock.retry	USAGE	1497	D-twse.twstock.retry.logger	{"callee":"logger"}
1496	D-twse.twstock.retry.retry_get	USAGE	1097	D-twse.scripts.check_supabase.url	{"callee":"url"}
460	D-twse.twstock.strategy._utils	USAGE	431	D-twse.twstock.dependency_graph.twstock.input_helper	{"callee":"input_helper"}
460	D-twse.twstock.strategy._utils	USAGE	1419	D-twse.twstock.input_helper.clear_screen	{"callee":"clear_screen"}
461	D-twse.twstock.strategy._utils._lookup_stock_name	USAGE	302	D-twse.api-response-example.stock_id	{"callee":"stock_id"}
461	D-twse.twstock.strategy._utils._lookup_stock_name	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
464	D-twse.twstock.strategy._utils.fetch_klines	USAGE	302	D-twse.api-response-example.stock_id	{"callee":"stock_id"}
464	D-twse.twstock.strategy._utils.fetch_klines	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
462	D-twse.twstock.strategy._utils.get_stock_name	USAGE	2769	D-twse..github.workflows.ci.name	{"callee":"name"}
462	D-twse.twstock.strategy._utils.get_stock_name	USAGE	302	D-twse.api-response-example.stock_id	{"callee":"stock_id"}
462	D-twse.twstock.strategy._utils.get_stock_name	USAGE	1667	D-twse.scripts.final_audit.conn	{"callee":"conn"}
463	D-twse.twstock.strategy._utils.render_header	USAGE	1260	D-twse.twstock.strategy.templates.strategy_template.console	{"callee":"console"}
1291	D-twse.twstock.strategy.base	USAGE	2769	D-twse..github.workflows.ci.name	{"callee":"name"}
1291	D-twse.twstock.strategy.base	USAGE	284	D-twse.api-response-example.description	{"callee":"description"}
1291	D-twse.twstock.strategy.base	USAGE	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection"}
1291	D-twse.twstock.strategy.base	USAGE	439	D-twse.twstock.dependency_graph.twstock.commands.strategy	{"callee":"strategy"}
1291	D-twse.twstock.strategy.base	USAGE	436	D-twse.twstock.dependency_graph.twstock.db	{"callee":"db"}
1291	D-twse.twstock.strategy.base	USAGE	411	D-twse.twstock.dependency_graph.twstock.strategy._utils	{"callee":"_utils"}
1291	D-twse.twstock.strategy.base	USAGE	389	D-twse.twstock.dependency_graph.twstock.utils	{"callee":"utils"}
1291	D-twse.twstock.strategy.base	USAGE	464	D-twse.twstock.strategy._utils.fetch_klines	{"callee":"fetch_klines"}
1291	D-twse.twstock.strategy.base	USAGE	1300	D-twse.twstock.strategy.base.logger	{"callee":"logger"}
1291	D-twse.twstock.strategy.base	USAGE	1052	D-twse.twstock.utils.get_stock_name	{"callee":"get_stock_name"}
1293	D-twse.twstock.strategy.base.BaseStrategy.__init__	USAGE	301	D-twse.api-response-example.stock_name	{"callee":"stock_name"}
1295	D-twse.twstock.strategy.base.BaseStrategy.analyze	USAGE	2984	<decorator:abstractmethod>	{}
1295	D-twse.twstock.strategy.base.BaseStrategy.analyze	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
1299	D-twse.twstock.strategy.base.BaseStrategy.fetch_klines	USAGE	2976	<decorator:staticmethod>	{}
1298	D-twse.twstock.strategy.base.BaseStrategy.get_latest_date	USAGE	2976	<decorator:staticmethod>	{}
1294	D-twse.twstock.strategy.base.BaseStrategy.prepare_data	USAGE	2984	<decorator:abstractmethod>	{}
1296	D-twse.twstock.strategy.base.BaseStrategy.render	USAGE	2984	<decorator:abstractmethod>	{}
1297	D-twse.twstock.strategy.base.BaseStrategy.run	USAGE	298	D-twse.api-response-example.data	{"callee":"data"}
1297	D-twse.twstock.strategy.base.BaseStrategy.run	USAGE	301	D-twse.api-response-example.stock_name	{"callee":"stock_name"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	439	D-twse.twstock.dependency_graph.twstock.commands.strategy	{"callee":"strategy"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	436	D-twse.twstock.dependency_graph.twstock.db	{"callee":"db"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	434	D-twse.twstock.dependency_graph.twstock.display	{"callee":"display"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	431	D-twse.twstock.dependency_graph.twstock.input_helper	{"callee":"input_helper"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	411	D-twse.twstock.dependency_graph.twstock.strategy._utils	{"callee":"_utils"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	398	D-twse.twstock.dependency_graph.twstock.terminal	{"callee":"terminal"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	2559	D-twse.twstock.display.price_color	{"callee":"price_color"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	2564	D-twse.twstock.display.vol_color	{"callee":"vol_color"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	1419	D-twse.twstock.input_helper.clear_screen	{"callee":"clear_screen"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	1424	D-twse.twstock.input_helper.get_interactive_input	{"callee":"get_interactive_input"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	462	D-twse.twstock.strategy._utils.get_stock_name	{"callee":"get_stock_name"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	463	D-twse.twstock.strategy._utils.render_header	{"callee":"render_header"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	1165	D-twse.twstock.strategy.chips_strategy._CURRENT_DIR	{"callee":"_CURRENT_DIR"}
1141	D-twse.twstock.strategy.chips_strategy	USAGE	1166	D-twse.twstock.strategy.chips_strategy._TWSTOCK_DIR	{"callee":"_TWSTOCK_DIR"}
